Full_Name,Country,Decision,Wins_By_KO,Loses_By_KO,Wins_By_Submission,Loses_By_Submission,Champion
Akhmedov Omari,RUS,0.0,7.0,3.0,6.0,2.0,0
Akhmedov Ravshan,RUS,0.0,0.0,2.0,0.0,0.0,0
Akhmedov Shamil,RUS,0.0,0.0,0.0,0.0,0.0,0
Akhmedrabadanov Sirazhutdin,RUS,0.0,0.0,1.0,0.0,0.0,0
Akhmetov Anatoly,RUS,0.0,0.0,0.0,0.0,1.0,0
Akhmetov Kairat,KAZ,0.0,5.0,0.0,0.0,0.0,0
Akhmetov Maskhat,KAZ,0.0,0.0,1.0,0.0,0.0,0
Akhmetov Samir,RUS,0.0,0.0,1.0,0.0,0.0,0
Akhtar Martin,RUS,0.0,0.0,0.0,0.0,2.0,0
Akiba Iyori,RUS,0.0,0.0,0.0,0.0,1.0,0
Akil Dib,RUS,0.0,0.0,1.0,0.0,0.0,0
Akimoto Jin,RUS,0.0,0.0,0.0,0.0,0.0,0
Akimov Dulustaan,RUS,0.0,0.0,0.0,0.0,1.0,0
Akin Jacob,RUS,0.0,0.0,4.0,0.0,0.0,0
Akinin Igor,RUS,0.0,0.0,0.0,0.0,1.0,0
Akinin Sergei,RUS,0.0,0.0,2.0,0.0,0.0,0
Akinyemi Daniel,RUS,0.0,0.0,0.0,0.0,1.0,0
Akiyama Yoshihiro,JPN,0.0,5.0,2.0,8.0,1.0,0
Akiyama Yusuke,JPN,0.0,0.0,1.0,0.0,0.0,0
Akman Rostem,SWE,0.0,5.0,1.0,1.0,0.0,0
Akopiyan David,SWE,0.0,0.0,0.0,0.0,1.0,0
Akopyan Aren,RUS,0.0,0.0,0.0,0.0,0.0,0
Akos Czifferszky,RUS,0.0,0.0,0.0,0.0,0.0,0
Akouan Pharelle,RUS,0.0,0.0,0.0,0.0,1.0,0
Akoundou Epelet Evy Johannes,CGO,0.0,0.0,0.0,0.0,1.0,0
Akpan Manny,ENG,0.0,0.0,0.0,0.0,1.0,0
Akrouh Walid,MAR,0.0,0.0,1.0,0.0,0.0,0
Aktas Fatih,MAR,0.0,0.0,1.0,0.0,0.0,0
Akuma Roberto,MAR,0.0,0.0,0.0,0.0,0.0,0
Akylbekov Tolegen,KAZ,0.0,0.0,0.0,1.0,0.0,0
Al Daja Jalal,KAZ,0.0,0.0,0.0,0.0,1.0,0
Al Derbani Izzeddine,JOR,0.0,0.0,0.0,0.0,0.0,0
Al Hafith Abdullah,JOR,0.0,0.0,0.0,0.0,0.0,0
Al Hafiz Mohd,JOR,0.0,0.0,0.0,0.0,1.0,0
al Mansouri Samir,JOR,0.0,0.0,0.0,0.0,0.0,0
Al-awadh Hadi,USA,0.0,0.0,1.0,0.0,0.0,0
Al-azzawi Brett,USA,0.0,0.0,0.0,0.0,1.0,0
Al-Ghoul Yousef,USA,0.0,0.0,0.0,0.0,0.0,0
Al-Hameed Akeela,USA,0.0,0.0,0.0,0.0,0.0,0
Al-Hassan Nadeem,USA,0.0,0.0,1.0,0.0,0.0,0
Al-Hassan Razak,GHA,0.0,3.0,2.0,8.0,1.0,0
Al-Kush Maajid,GHA,0.0,0.0,0.0,0.0,0.0,0
Al-Memar Hassan,GHA,0.0,0.0,0.0,0.0,1.0,0
Al-Rubaye Ahmed,GHA,0.0,0.0,1.0,0.0,0.0,0
Al-Selwady Abdul-Kareem,JOR,0.0,0.0,0.0,0.0,0.0,0
Al-Silawi Jarrah,JOR,0.0,5.0,1.0,5.0,0.0,0
Al-Turk Mostapha,ENG,0.0,4.0,3.0,2.0,1.0,0
Al-Wan Laith,ENG,0.0,0.0,1.0,0.0,0.0,0
Alaberganov Dghasur,ENG,0.0,0.0,1.0,0.0,0.0,0
Alacabek Herdem,SWE,0.0,3.0,1.0,2.0,0.0,0
Alakrapov Samsi,SWE,0.0,0.0,0.0,0.0,1.0,0
Alamgir Tasawar,SWE,0.0,0.0,0.0,0.0,0.0,0
Alamilla Gabriel,SWE,0.0,0.0,0.0,0.0,1.0,0
Alamillo Agustin,USA,0.0,0.0,1.0,0.0,0.0,0
Alan Renato,BRA,0.0,0.0,1.0,0.0,0.0,0
Alanis Javi,BRA,0.0,0.0,1.0,0.0,0.0,0
Alaniz Charlie,BRA,0.0,0.0,1.0,0.0,0.0,0
Alaoui Xavier,BRA,0.0,0.0,0.0,0.0,0.0,0
Alarcao Maicon,BRA,0.0,0.0,1.0,0.0,0.0,0
Alarcon Richard,USA,0.0,0.0,1.0,1.0,0.0,0
Alarin Urtych,USA,0.0,0.0,1.0,0.0,0.0,0
Alary Jeremy,USA,0.0,0.0,1.0,1.0,0.0,0
Alaudinov Musail,USA,0.0,0.0,0.0,1.0,0.0,0
Alautdinov Rasul,USA,0.0,0.0,0.0,0.0,0.0,0
Alava Maurilio,ECU,1.0,0.0,0.0,4.0,1.0,0
Alavi Shervin,ECU,0.0,0.0,0.0,0.0,0.0,0
Alba Stephanie,USA,0.0,0.0,0.0,1.0,1.0,0
Albandia Chris,USA,0.0,0.0,0.0,0.0,3.0,0
Albany Kathleen,USA,0.0,0.0,1.0,0.0,0.0,0
Albaskhanov Rasul,RUS,0.0,0.0,0.0,4.0,3.0,0
Albastov Mairbek,RUS,0.0,0.0,0.0,0.0,1.0,0
Albazi Amir,RUS,0.0,4.0,0.0,8.0,0.0,0
Albee Brett,RUS,0.0,0.0,1.0,0.0,0.0,0
Albert John,USA,0.0,4.0,0.0,3.0,5.0,0
Alberto Cesar,USA,0.0,0.0,1.0,0.0,0.0,0
Alberto Jr. Carlos,USA,0.0,0.0,1.0,0.0,0.0,0
Albertson Aleena,USA,0.0,0.0,0.0,0.0,1.0,0
Albin Brian,USA,0.0,0.0,2.0,0.0,0.0,0
Albini Junior,BRA,0.0,6.0,2.0,6.0,3.0,0
Albinio Jake,USA,0.0,0.0,1.0,0.0,1.0,0
Albinus Katharina,USA,0.0,0.0,1.0,0.0,0.0,0
Alboitt Bruno,USA,0.0,0.0,1.0,0.0,0.0,0
Albrecht Bill,USA,0.0,0.0,3.0,0.0,0.0,0
Albrecht Shawn,USA,0.0,0.0,1.0,0.0,1.0,0
Albrektsson Karl,SWE,0.0,6.0,2.0,3.0,0.0,0
Albright Adam,USA,0.0,0.0,0.0,0.0,0.0,0
Albritton Wes,USA,0.0,0.0,1.0,0.0,0.0,0
Albu Alexandra,RUS,0.0,4.0,0.0,2.0,1.0,0
Albuquerque Camila,RUS,0.0,0.0,0.0,0.0,0.0,0
Albuquerque Elaine,BRA,0.0,1.0,2.0,0.0,0.0,0
Albuquerque Israel,BRA,0.0,0.0,1.0,0.0,1.0,0
Albuquerque Kelles,BRA,0.0,0.0,0.0,0.0,1.0,0
Albuquerque Paulo,BRA,0.0,0.0,1.0,0.0,0.0,0
Albuquerque Pedro,BRA,0.0,0.0,0.0,0.0,1.0,0
Alcain Juan,BRA,0.0,0.0,0.0,0.0,0.0,0
Alcala Frank,BRA,0.0,0.0,1.0,0.0,1.0,0
Alcala Jorge,BRA,0.0,0.0,1.0,0.0,0.0,0
Alcantar Roman,MEX,0.0,1.0,1.0,4.0,0.0,0
Alcantara Alexandre,MEX,0.0,0.0,1.0,0.0,1.0,0
Alcantara Caio,BRA,0.0,0.0,0.0,0.0,1.0,0
Alcantara Erika,BRA,0.0,0.0,0.0,0.0,0.0,0
Alcantara Ildemar,BRA,0.0,0.0,0.0,6.0,1.0,0
Alcantara Iuri,BRA,0.0,0.0,0.0,0.0,0.0,0
Alcarez Alfonso,BRA,1.0,0.0,0.0,0.0,0.0,0
Alchin Rick,BRA,0.0,0.0,2.0,0.0,0.0,0
Alcocks Lashawn,BRA,1.0,4.0,2.0,1.0,2.0,0
Alcorn Doug,BRA,0.0,0.0,0.0,0.0,1.0,0
Aldana Gilbert,USA,0.0,0.0,2.0,0.0,0.0,0
Aldana Hector,MEX,0.0,2.0,2.0,1.0,1.0,0
Aldana Irene,MEX,0.0,7.0,2.0,3.0,0.0,0
Aldar Gary,MEX,0.0,0.0,1.0,0.0,0.0,0
Alday Jose,MEX,0.0,3.0,2.0,4.0,2.0,0
Aldenis Carlos,MEX,0.0,0.0,1.0,0.0,0.0,0
Alderete Jose,MEX,0.0,0.0,1.0,0.0,0.0,0
Aldiev Magomed,MEX,0.0,0.0,1.0,0.0,0.0,0
Aldo Jose,BRA,0.0,0.0,0.0,1.0,1.0,0
Aldrich JJ,USA,0.0,2.0,1.0,0.0,1.0,0
Aldridge Mark,USA,0.0,0.0,0.0,0.0,3.0,0
Alegria Erik,USA,0.0,0.0,0.0,0.0,0.0,0
Alejandro Kenji,USA,0.0,0.0,1.0,0.0,0.0,0
Alekozai Sameer,USA,0.0,0.0,0.0,0.0,0.0,0
Aleksakhin Nikolai,RUS,0.0,0.0,0.0,2.0,3.0,0
Aleksakhin Nikolay,RUS,0.0,0.0,0.0,0.0,0.0,0
Alekseeva Irina,RUS,0.0,1.0,0.0,1.0,0.0,0
Aleksonis Tadas,RUS,0.0,0.0,0.0,0.0,2.0,0
Aleman Ramon,RUS,0.0,0.0,1.0,0.0,0.0,0
Alemao Luiz,BRA,0.0,0.0,0.0,0.0,0.0,0
Alencar Altair,BRA,0.0,0.0,1.0,0.0,0.0,0
Alencar Arthur,BRA,0.0,0.0,1.0,0.0,0.0,0
Alencar Caio,BRA,0.0,5.0,2.0,5.0,1.0,0
Alencar Felipe,BRA,0.0,0.0,1.0,0.0,0.0,0
Alendal Katrine,BRA,0.0,0.0,0.0,0.0,2.0,0
Alequin Eric,BRA,0.0,0.0,0.0,0.0,0.0,0
Alerini Michael,BRA,0.0,0.0,0.0,0.0,1.0,0
Alers Jim,USA,0.0,2.0,2.0,9.0,0.0,0
Alessio John,CAN,0.0,0.0,0.0,0.0,0.0,0
Alexander Cory,CAN,0.0,0.0,2.0,1.0,2.0,0
Alexander Danny,CAN,0.0,0.0,0.0,0.0,1.0,0
Alexander David,CAN,0.0,0.0,1.0,0.0,0.0,0
Alexander Houston,USA,0.0,0.0,0.0,3.0,2.0,0
Alexander Jay,USA,0.0,0.0,0.0,0.0,1.0,0
Alexander Jimmy,USA,0.0,0.0,0.0,0.0,1.0,0
Alexander Joe,USA,0.0,0.0,1.0,0.0,0.0,0
Alexander John,USA,0.0,0.0,1.0,0.0,1.0,0
Alexander Jon,USA,0.0,0.0,1.0,0.0,0.0,0
Alexander Kenneth,USA,0.0,0.0,0.0,0.0,0.0,0
Alexander Norm,USA,0.0,0.0,0.0,0.0,1.0,0
Alexander Norman,USA,0.0,0.0,1.0,0.0,0.0,0
Alexander Robert,USA,0.0,0.0,1.0,0.0,0.0,0
Alexander Steve,USA,0.0,0.0,0.0,0.0,1.0,0
Alexandercu Benjamin,ROM,0.0,0.0,1.0,0.0,0.0,0
Alexandre Carlos,BRA,0.0,0.0,0.0,0.0,0.0,0
Alexandre Cosmo,BRA,0.0,6.0,0.0,0.0,0.0,0
Alexandre Jose,BRA,0.0,0.0,3.0,0.0,0.0,0
Alexandre Magno,BRA,0.0,0.0,1.0,0.0,0.0,0
Alexandre da Costa Carlos,BRA,0.0,0.0,1.0,0.0,1.0,0
Alexandre Jr. Marcio,BRA,0.0,0.0,0.0,2.0,2.0,0
Alexandrov Denis,BRA,0.0,0.0,0.0,0.0,1.0,0
Alexiev Nikolai,BRA,0.0,0.0,2.0,0.0,1.0,0
Alexy Cassian,BRA,0.0,0.0,0.0,0.0,1.0,0
Alfad Mishal,BRA,0.0,0.0,1.0,0.0,0.0,0
Alfalfa Lucas,BRA,0.0,0.0,1.0,0.0,0.0,0
Alfaro Taylor,USA,0.0,0.0,1.0,0.0,1.0,0
Alfaya Marcelo,USA,0.0,4.0,3.0,7.0,0.0,0
Alfonso Olaf,USA,0.0,0.0,5.0,0.0,1.0,0
Alfonso Pablo,USA,0.0,2.0,0.0,7.0,3.0,0
Alford Jon,USA,0.0,0.0,0.0,0.0,1.0,0
Alford Levi,USA,0.0,0.0,5.0,0.0,0.0,0
Alford Michael,USA,0.0,0.0,0.0,0.0,1.0,0
Alganga Nasef,USA,0.0,0.0,0.0,0.0,1.0,0
Algeo Bill,USA,0.0,3.0,0.0,6.0,2.0,0
Alger Royce,USA,0.0,0.0,1.0,0.0,1.0,0
Algeriev Ramzan,USA,0.0,0.0,0.0,0.0,2.0,0
Alguacil David,USA,0.0,0.0,1.0,0.0,0.0,0
Alhajjajy Aniss,USA,0.0,0.0,0.0,0.0,0.0,0
Alhasov Magomed,RUS,0.0,0.0,0.0,0.0,0.0,0
Ali Adeq,RUS,0.0,0.0,1.0,0.0,0.0,0
Ali Mohamed,EGY,0.0,7.0,5.0,2.0,2.0,0
Ali Noah,CAN,0.0,0.0,0.0,1.0,1.0,0
Ali Erokcu Tarkan,CAN,0.0,0.0,1.0,0.0,0.0,0
Ali Shaikh Heena,CAN,0.0,0.0,0.0,0.0,1.0,0
Aliakbari Amir,IRI,0.0,7.0,3.0,0.0,0.0,0
Aliaskhabov Marat,RUS,0.0,0.0,0.0,0.0,1.0,0
Alibekov Magomedsaygid,RUS,0.0,1.0,1.0,2.0,0.0,0
Aliberti Mark,RUS,0.0,0.0,0.0,0.0,0.0,0
Alibulatov Artur,RUS,0.0,9.0,1.0,4.0,0.0,0
Alic Adi,USA,0.0,0.0,0.0,0.0,0.0,0
Alic Adnan,USA,0.0,0.0,3.0,0.0,0.0,0
Aliendi Chris,USA,0.0,0.0,0.0,0.0,0.0,0
Aliev Abdula,USA,0.0,1.0,0.0,0.0,0.0,0
Aliev Abdulla,RUS,0.0,1.0,0.0,2.0,0.0,0
Aliev Abdurakhman,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Adam,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Adil,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Akhal,RUS,0.0,0.0,0.0,0.0,0.0,0
Aliev Akhmed,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Akhmet,RUS,0.0,1.0,1.0,0.0,0.0,0
Aliev Artur,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Bekzat,RUS,0.0,0.0,1.0,0.0,0.0,0
Aliev Fuad,RUS,0.0,0.0,0.0,0.0,0.0,0
Aliev Gadzhimurad,RUS,0.0,0.0,1.0,0.0,1.0,0
Aliev Ismail,RUS,0.0,0.0,0.0,0.0,0.0,0
Aliev Jeihun,RUS,0.0,0.0,1.0,0.0,0.0,0
Aliev Rashid,RUS,0.0,0.0,1.0,0.0,0.0,0
Aliev Rustam,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliev Sultan,RUS,0.0,0.0,0.0,0.0,0.0,0
Aliev Talekh,RUS,0.0,0.0,0.0,0.0,1.0,0
Alikberov Agasif,RUS,0.0,0.0,0.0,0.0,0.0,0
Alikhanov Abdulsupyan,RUS,0.0,4.0,2.0,0.0,1.0,0
Alikhanov Adam,RUS,0.0,0.0,1.0,0.0,0.0,0
Alilovic Ante,RUS,0.0,0.0,1.0,0.0,0.0,0
Alim Sabar,RUS,0.0,0.0,0.0,0.0,1.0,0
Alimova Alice,RUS,0.0,0.0,0.0,0.0,1.0,0
Alirez Andrew,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliskerov Amir,RUS,1.0,0.0,0.0,0.0,0.0,0
Aliskerov Artur,RUS,0.0,0.0,1.0,0.0,0.0,0
Aliskerov Ikram,RUS,0.0,0.0,1.0,0.0,0.0,0
Alisultanov Gadzhi,RUS,0.0,0.0,0.0,0.0,1.0,0
Aliu Leon,RUS,0.0,1.0,0.0,1.0,0.0,0
Aliyev Amran,RUS,0.0,0.0,0.0,0.0,0.0,0
Aliyev Huseyn,RUS,0.0,0.0,0.0,0.0,0.0,0
Alizade Nahid,RUS,0.0,0.0,0.0,0.0,1.0,0
Alizhanov Anvar,RUS,0.0,0.0,0.0,0.0,1.0,0
Alkhasov Velimurad,RUS,0.0,0.0,0.0,0.0,0.0,0
Alkhatib Muhieddin,RUS,0.0,0.0,1.0,0.0,0.0,0
Alkuliev Magomed,RUS,0.0,0.0,1.0,0.0,0.0,0
Allaire Glenn,RUS,0.0,0.0,1.0,0.0,0.0,0
Allan David,BRA,0.0,0.0,1.0,0.0,0.0,0
Allan Jimmy,BRA,0.0,0.0,0.0,0.0,1.0,0
Allan John,BRA,0.0,9.0,0.0,3.0,4.0,0
Allar Jason,BRA,0.0,0.0,2.0,0.0,0.0,0
Allard Ray,BRA,0.0,0.0,0.0,0.0,1.0,0
Allaudinov Musail,BRA,0.0,0.0,1.0,0.0,0.0,0
Allee Todd,BRA,0.0,0.0,0.0,0.0,0.0,0
Allegretti Roberto,ITA,0.0,1.0,0.0,1.0,1.0,0
Allen Arnold,ENG,0.0,5.0,0.0,4.0,0.0,0
Allen Boyd,RSA,1.0,0.0,1.0,0.0,0.0,0
Allen Brendan,USA,0.0,5.0,2.0,9.0,1.0,0
Allen Christian,USA,0.0,0.0,2.0,0.0,0.0,0
Allen Craig,USA,0.0,0.0,1.0,0.0,2.0,0
Allen Destin,USA,0.0,0.0,1.0,0.0,0.0,0
Allen George,USA,0.0,0.0,1.0,0.0,0.0,0
Allen Kelly,USA,0.0,0.0,0.0,1.0,1.0,0
Allen Kenneth,USA,0.0,0.0,0.0,0.0,9.0,0
Allen Kenny,USA,0.0,0.0,1.0,0.0,1.0,0
Allen Keto,USA,0.0,1.0,1.0,0.0,1.0,0
Allen Marc,USA,0.0,0.0,1.0,0.0,2.0,0
Allen Marciea,USA,0.0,2.0,1.0,2.0,1.0,0
Allen Marquis,USA,0.0,0.0,0.0,0.0,1.0,0
Allen Rico,USA,0.0,0.0,1.0,0.0,0.0,0
Allen Ryan,CAN,0.0,0.0,0.0,0.0,0.0,0
Allensworth Robert,CAN,0.0,0.0,1.0,0.0,3.0,0
Alley Nick,USA,0.0,0.0,2.0,0.0,0.0,0
Allgood Brett,USA,0.0,0.0,1.0,0.0,0.0,0
Allison Rodney,USA,0.0,0.0,1.0,0.0,3.0,0
Allison Troy,USA,0.0,0.0,0.0,0.0,1.0,0
Allison Warren,RSA,0.0,0.0,0.0,0.0,3.0,0
Allison Jr. Roy,ENG,0.0,0.0,0.0,0.0,1.0,0
Allouane Ali,ENG,0.0,0.0,0.0,0.0,1.0,0
Alloway Ben,AUS,0.0,6.0,2.0,5.0,4.0,0
Allred David,USA,0.0,0.0,1.0,0.0,1.0,0
Allseitz Edwin,USA,0.0,0.0,0.0,0.0,1.0,0
Allstot Tom,USA,0.0,0.0,0.0,0.0,0.0,0
Almabaev Assu,KAZ,0.0,0.0,1.0,0.0,0.0,0
Almaraz Jesse,USA,0.0,0.0,1.0,0.0,0.0,0
Almario Dan,USA,0.0,0.0,1.0,0.0,0.0,0
Almazan Jared,USA,0.0,0.0,0.0,0.0,1.0,0
Almea Lazaro,CUB,0.0,0.0,1.0,0.0,0.0,0
Almeida Alexandre,BRA,0.0,2.0,0.0,0.0,0.0,0
Almeida Carlos Sousa,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Christopher,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Dan,BRA,0.0,0.0,0.0,1.0,0.0,0
Almeida Daniel,BRA,0.0,0.0,3.0,0.0,0.0,0
Almeida Darlan,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Diogo,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Elielson,BRA,0.0,0.0,1.0,0.0,1.0,0
Almeida Ericka,BRA,0.0,1.0,0.0,7.0,0.0,0
Almeida Estefani,BRA,0.0,5.0,0.0,1.0,0.0,0
Almeida Fernando,BRA,0.0,0.0,2.0,0.0,1.0,0
Almeida Giovanni,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Igor,BRA,0.0,0.0,3.0,0.0,0.0,0
Almeida Isac,BRA,0.0,0.0,0.0,2.0,0.0,0
Almeida Jailton,BRA,0.0,5.0,1.0,9.0,0.0,0
Almeida Jessica,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Joao Isidoro,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Lucas,BRA,0.0,8.0,0.0,4.0,0.0,0
Almeida Magno,BRA,0.0,0.0,1.0,2.0,0.0,0
Almeida Marcelo,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Marcus,BRA,0.0,0.0,0.0,2.0,0.0,0
Almeida Mixeli Daiane,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Paulo,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Paulo Cesar,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Ramon,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Ricardo,USA,0.0,0.0,1.0,5.0,1.0,0
Almeida Rodrigo,BRA,0.0,2.0,0.0,5.0,3.0,0
Almeida Saul,USA,0.0,1.0,2.0,5.0,2.0,0
Almeida Thomas,BRA,0.0,0.0,0.0,4.0,0.0,0
Almeida Weber,BRA,0.0,5.0,0.0,0.0,0.0,0
Almeida Wesley,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Alves Joao Paulo,BRA,0.0,0.0,0.0,0.0,1.0,0
Almeida Goncalves Fabricio,BRA,0.0,0.0,2.0,0.0,0.0,0
Almeida Silva Douglas,BRA,0.0,0.0,1.0,0.0,0.0,0
Almeida Vilela Peterson,BRA,0.0,0.0,2.0,0.0,0.0,0
Almen Nick,BRA,0.0,0.0,2.0,0.0,2.0,0
Almond Terrence,USA,0.0,0.0,1.0,0.0,0.0,0
Almondia Ricky,USA,0.0,0.0,0.0,0.0,0.0,0
Almonte Geraldo Rosa,DOM,0.0,0.0,0.0,0.0,1.0,0
Almquist Paul,USA,0.0,0.0,1.0,0.0,0.0,0
Almy Matt,USA,0.0,0.0,0.0,1.0,0.0,0
Alnaemi Ali,USA,0.0,0.0,0.0,0.0,0.0,0
Alo Alfred,USA,0.0,0.0,1.0,0.0,1.0,0
Alo Miguel,USA,0.0,0.0,0.0,0.0,1.0,0
Alokozy Farzana,USA,0.0,0.0,1.0,0.0,0.0,0
Alonso Jorge,USA,0.0,0.0,0.0,0.0,0.0,0
Alonso Mauricio,BRA,0.0,5.0,0.0,1.0,1.0,0
Alonso Olaf,BRA,0.0,0.0,1.0,0.0,0.0,0
Alpar Sarah,USA,0.0,2.0,1.0,2.0,2.0,0
AlQaisi Ali,JOR,0.0,1.0,0.0,4.0,1.0,0
Alshatri Mohammed,JOR,0.0,0.0,0.0,1.0,0.0,0
Alsina Lucas,JOR,0.0,0.0,1.0,0.0,0.0,0
Altamimi Adel,USA,0.0,1.0,5.0,7.0,1.0,0
Altamirano Rico,USA,0.0,0.0,0.0,0.0,1.0,0
Altamirano Victor,USA,0.0,1.0,0.0,4.0,1.0,0
Altas Serdar,SWE,0.0,0.0,1.0,0.0,0.0,0
Alten Rich,SWE,0.0,0.0,0.0,0.0,1.0,0
Altergott Jaroslav,SWE,0.0,0.0,0.0,0.0,0.0,0
Altin Tansu,SWE,0.0,0.0,0.0,0.0,1.0,0
Altman Mike,SWE,0.0,0.0,1.0,0.0,1.0,0
Alunno Marco,SWE,0.0,0.0,1.0,0.0,0.0,0
Alvarado Ever,SWE,0.0,0.0,1.0,0.0,0.0,0
Alvarado Fernando,SWE,0.0,0.0,0.0,0.0,1.0,0
Alvarado Isaias,SWE,0.0,0.0,0.0,0.0,1.0,0
Alvarado Janeth,SWE,0.0,0.0,1.0,0.0,0.0,0
Alvarado Jesus,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvarado Joey,MEX,0.0,0.0,2.0,0.0,1.0,0
Alvarado Nelson,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvarado Nick,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvarado Ralph,MEX,0.0,0.0,0.0,0.0,0.0,0
Alvarado Osuna Eduardo,MEX,0.0,1.0,0.0,0.0,0.0,0
Alvare Carlos Alexandra,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvareda Luiz Augusto,MEX,0.0,0.0,0.0,0.0,1.0,0
Alvarez Adam,USA,0.0,0.0,2.0,0.0,1.0,0
Alvarez Alejandra,USA,0.0,0.0,1.0,0.0,0.0,0
Alvarez Alejandro,USA,0.0,0.0,0.0,0.0,1.0,0
Alvarez Angel,USA,0.0,0.0,0.0,0.0,1.0,0
Alvarez Carolina,USA,0.0,0.0,0.0,0.0,1.0,0
Alvarez Christian,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvarez Dave,MEX,0.0,0.0,1.0,0.0,0.0,0
Alvarez Eddie,USA,0.0,0.0,0.0,6.0,2.0,0
Alvarez Eric,USA,0.0,0.0,0.0,0.0,0.0,0
Alvarez Felix,USA,0.0,0.0,1.0,0.0,0.0,0
Alvarez Gregorio,USA,0.0,0.0,0.0,0.0,0.0,0
Alvarez Jaime,USA,0.0,3.0,1.0,2.0,1.0,0
Alvarez Joel,ESP,0.0,3.0,1.0,0.0,0.0,0
Alvarez John,ESP,0.0,0.0,1.0,0.0,0.0,0
Alvarez Josh,GUM,0.0,2.0,2.0,9.0,1.0,0
Alvarez Lynn,GUM,0.0,1.0,1.0,5.0,3.0,0
Alvarez Ozzie,USA,0.0,4.0,2.0,2.0,0.0,0
Alvarez Pablo,USA,0.0,0.0,1.0,0.0,0.0,0
Alvarez Samuel,USA,0.0,1.0,0.0,0.0,0.0,0
Alvarez Sean,USA,0.0,0.0,1.0,0.0,0.0,0
Alvarez Sergio,ARG,0.0,0.0,0.0,0.0,1.0,0
Alvarez Shane,ARG,0.0,0.0,1.0,1.0,0.0,0
Alvaro Flavio,ARG,0.0,1.0,2.0,1.0,0.0,0
Alves Alexandra,BRA,0.0,0.0,0.0,0.0,0.0,0
Alves Amilcar,BRA,0.0,0.0,4.0,0.0,1.0,0
Alves Anthony,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Bruno,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Cezar,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Cleiton,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Denis,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Diego Braga,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Eduardo,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Fabio,BRA,0.0,0.0,0.0,0.0,3.0,0
Alves Felipe,BRA,0.0,0.0,2.0,0.0,3.0,0
Alves Glyan,BRA,0.0,1.0,0.0,0.0,1.0,0
Alves Heriton,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Ivan,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Jefferson,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Joao Paulo Almeida,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Julio Cesar,ESP,0.0,0.0,1.0,0.0,2.0,0
Alves Lander,ESP,0.0,0.0,0.0,0.0,0.0,0
Alves Leonardo,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Lucas,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Luiz,BRA,0.0,0.0,0.0,0.0,0.0,0
Alves Luiz Carlos,BRA,0.0,0.0,1.0,0.0,1.0,0
Alves Magno,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Marcio,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Mauricio,BRA,0.0,0.0,1.0,0.0,2.0,0
Alves Mauricio Bahuan,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Max Miller,BRA,0.0,0.0,0.0,0.0,0.0,0
Alves Natali,BRA,0.0,0.0,1.0,0.0,0.0,0
Alves Patrick Leonan,BRA,0.0,0.0,0.0,0.0,1.0,0
Alves Rafael,BRA,0.0,7.0,3.0,8.0,6.0,0
Alves Rene,BRA,0.0,0.0,0.0,0.0,0.0,0
Alves Ricardo,BRA,0.0,0.0,0.0,0.0,1.0,0
